Short ID	Description	MMETSP_ID	S1	S2	S3	S4	S5	+N	-N	+P	-P	Control	Up -N v +N	Dn -N v +N	Up -P v +P	Dn_-P_v_+P
Skcos15243	CAMNT_0000294647	MMETSP0013_2-20120614|20693 	3.168674973	15.15607813	1.405217334	1.585304858	0	5.825795603	0.321793393	0.268769086	5.403002596	1.826677529	0	0	1	0
Skcos15238	CAMNT_0000294705	MMETSP0013_2-20120614|20722 	37.9907452	4.602957063	51.88494772	7.398089338	7.788493086	83.01758735	19.62939698	19.88891236	69.25666964	34.44591912	0	1	1	0
Skcos15237	CAMNT_0000294703	MMETSP0013_2-20120614|20721 	3.101966026	22.42538228	2.810434668	2.377957287	0.973561636	3.155639285	0.643586786	0.537538172	5.89418465	2.087631462	0	0	1	0
Skcos15231	CAMNT_0000294385	MMETSP0013_2-20120614|20562 	10.57336807	35.13964782	14.59264155	3.170609716	5.192328724	10.43788379	1.287173573	2.150152688	1.227955135	0.782861798	0	1	0	0
Skcos15229	CAMNT_0000294839	MMETSP0013_2-20120614|20789 	1.134052096	25.48466472	0.540468205	2.642174763	0.324520545	2.184673351	0.643586786	0.268769086	3.929456433	0	0	0	1	0
Skcos15227	CAMNT_0000294829	MMETSP0013_2-20120614|20784 	6.037159685	47.9381138	3.99946472	8.190741767	1.460342454	16.26367939	0.643586786	1.612614516	10.80600519	2.87049326	0	1	1	0
Skcos15221	CAMNT_0000293499	MMETSP0013_2-20120614|20119 	8.938998871	37.83406171	6.053243901	5.548567003	2.596164362	11.65159121	3.861520718	1.612614516	8.841276975	4.436216857	0	0	1	0
Skcos15207	CAMNT_0000293239	MMETSP0013_2-20120614|19989 	4.336081542	29.04914976	2.918528309	2.90639224	0.973561636	30.34268543	3.861520718	2.150152688	36.83865406	4.958124722	0	1	1	0
Skcos15205	CAMNT_0000292293	MMETSP0013_2-20120614|19516 	1.067343149	20.46070548	0.648561847	3.170609716	0.162260273	3.398380769	0	0.537538172	6.139775677	0.782861798	0	0	1	0
Skcos15196	CAMNT_0000292377	MMETSP0013_2-20120614|19558 	1.56766025	34.32571029	3.458996515	3.434827193	1.460342454	12.13707417	3.861520718	3.493998118	20.62964628	2.609539328	0	0	1	0
Skcos15191	CAMNT_0000291859	MMETSP0013_2-20120614|19299 	3.869118914	38.36733113	12.43076873	7.662306814	10.87143827	47.82007224	8.04483483	8.063072579	77.36117353	10.43815731	0	1	1	0
Skcos15187	CAMNT_0000291695	MMETSP0013_2-20120614|19217 	1.967913931	15.57708031	0.864749129	2.642174763	0.486780818	2.912897802	0.643586786	0	3.929456433	1.043815731	0	0	1	0
Skcos15186	CAMNT_0000291903	MMETSP0013_2-20120614|19321 	70.61142018	8.925246013	63.34287368	68.96076133	15.90150672	28.15801208	29.92678557	32.5210594	93.07899927	38.36022812	0	0	1	0
Skcos15183	CAMNT_0000291507	MMETSP0013_2-20120614|19123 	11.77412911	79.96234557	51.23638588	30.64922726	36.02178052	114.0884972	45.37286844	38.16521021	348.2480764	50.62506296	0	1	1	0
Skcos1518	CAMNT_0000282029	MMETSP0013_2-20120614|14384 	3.769055494	6.455366613	3.567090156	1.321087382	0	4.369346703	0.321793393	0	3.192683352	1.043815731	0	1	1	0
Skcos15172	CAMNT_0000290727	MMETSP0013_2-20120614|18733 	11.10703964	2.441812588	2.486153745	1.585304858	0.973561636	10.68062527	0.96538018	1.612614516	7.122139786	0.260953933	0	1	0	0
Skcos15169	CAMNT_0000290825	MMETSP0013_2-20120614|18782 	1.434242356	72.80530867	2.918528309	11.36135148	0.973561636	3.155639285	2.896140539	1.075076344	12.03396033	3.392401126	0	0	1	0
Skcos15152	CAMNT_0000290465	MMETSP0013_2-20120614|18602 	2.268104191	0.645536661	1.080936411	0.264217476	0.486780818	6.796761537	0	0.268769086	3.929456433	1.304769664	0	1	1	0
Skcos15147	CAMNT_0000290321	MMETSP0013_2-20120614|18530 	3.53557418	26.46700311	1.837591899	3.699044669	1.460342454	4.369346703	0.321793393	1.075076344	6.385366704	0.521907866	0	0	1	0
Skcos15137	CAMNT_0000289443	MMETSP0013_2-20120614|18091 	14.34242356	27.00027253	5.728962978	5.548567003	1.298082181	13.83626456	8.688421616	2.956459946	19.40169114	3.392401126	0	0	1	0
Skcos15131	CAMNT_0000289445	MMETSP0013_2-20120614|18092 	13.24172594	2.189211286	6.485618465	10.56869905	1.784862999	7.039503021	0.321793393	0.806307258	2.701501298	0.260953933	0	1	0	0
Skcos15130	CAMNT_0000289477	MMETSP0013_2-20120614|18108 	8.33861835	42.32475153	8.539397646	5.81278448	3.245205452	9.224176372	1.608966966	5.106612633	17.43696292	2.87049326	0	0	1	0
Skcos15129	CAMNT_0000289471	MMETSP0013_2-20120614|18105 	0.500317101	3.424150986	1.189030052	0	0.324520545	19.41931868	1.608966966	1.075076344	14.98105265	0.260953933	0	1	1	0
Skcos15127	CAMNT_0000289277	MMETSP0013_2-20120614|18008 	2.234749718	23.63225517	1.297123693	0.528434953	0	7.767727471	1.608966966	0.268769086	7.122139786	0.782861798	0	0	1	0
Skcos15121	CAMNT_0000287837	MMETSP0013_2-20120614|17288 	2.768421292	11.33899179	0.216187282	6.341219432	0.486780818	1.456448901	0.321793393	0	3.192683352	0	0	0	1	0
Skcos15120	CAMNT_0000287835	MMETSP0013_2-20120614|17287 	27.41737713	54.81448259	56.85725521	49.1444506	19.63349299	153.1698761	19.95119038	20.15768145	88.16717872	12.78674271	0	1	1	0
Skcos15118	CAMNT_0000288319	MMETSP0013_2-20120614|17529 	2.635003398	36.3184539	2.053779181	2.113739811	1.947123271	7.524985988	0.96538018	0.268769086	4.420638488	1.304769664	0	0	1	0
Skcos15100	CAMNT_0000300719	MMETSP0013_2-20120614|23729 	4.302727068	103.5104003	3.242809233	12.41822139	0.324520545	8.010468955	0.643586786	0.806307258	5.89418465	0	0	1	1	0
Skcos15098	CAMNT_0000300533	MMETSP0013_2-20120614|23636 	15.30970329	156.4724733	8.97177221	16.64570101	6.328150632	18.93383571	4.183314112	3.762767204	16.70018984	5.480032588	0	1	1	0
Skcos15092	CAMNT_0000300713	MMETSP0013_2-20120614|23726 	45.8957554	12.18099613	7.674648517	14.26774372	2.271643817	8.010468955	0.643586786	1.34384543	10.31482314	2.609539328	0	1	1	0
Skcos15091	CAMNT_0000300843	MMETSP0013_2-20120614|23791 	1.267469989	173.8738964	7.458461235	26.15753016	3.08294518	32.52735879	5.792281078	6.719227149	41.7504746	4.436216857	0	1	1	0
Skcos15090	CAMNT_0000300841	MMETSP0013_2-20120614|23790 	20.21281088	128.096927	114.6873532	32.76296707	4.543287633	45.63539889	30.24857896	17.73875967	137.0397931	27.13920901	0	0	1	0
Skcos15088	CAMNT_0000300701	MMETSP0013_2-20120614|23720 	7.571465461	29.02108295	3.02662195	3.434827193	0.973561636	4.612088186	3.217933932	2.150152688	9.823641083	1.043815731	0	0	1	0
Skcos15087	CAMNT_0000300697	MMETSP0013_2-20120614|23718 	21.68040771	185.381289	27.67197212	19.81631073	7.46397254	26.94430467	10.94097537	7.794303493	32.6636066	5.480032588	0	0	1	0
Skcos15086	CAMNT_0000300695	MMETSP0013_2-20120614|23717 	1.000634202	6.034364442	1.080936411	0.528434953	0.973561636	19.41931868	2.252553752	2.150152688	17.1913719	3.392401126	0	1	1	0
Skcos15082	CAMNT_0000299123	MMETSP0013_2-20120614|22931 	9.806215179	88.35432216	12.64695601	8.983394196	3.407465725	16.02093791	7.07945465	3.762767204	17.1913719	9.394341579	0	0	1	0
Skcos15081	CAMNT_0000299103	MMETSP0013_2-20120614|22921 	26.35003398	46.4505728	9.296053134	11.62556896	3.73198627	15.29271346	6.114074471	3.762767204	14.24427957	3.392401126	0	0	1	0
Skcos15078	CAMNT_0000299045	MMETSP0013_2-20120614|22892 	12.07431937	42.91415457	4.323745644	8.190741767	1.947123271	58.743439	4.183314112	3.762767204	30.20769633	3.653355059	0	1	1	0
Skcos15075	CAMNT_0000298829	MMETSP0013_2-20120614|22784 	2287.049532	1905.511957	268.3965108	1148.289152	8.275273903	46.12088186	42.7985213	30.37090671	113.4630545	27.13920901	0	0	1	0
Skcos15058	CAMNT_0000297283	MMETSP0013_2-20120614|22011 	0.900570782	4.631023874	1.621404616	2.642174763	1.460342454	11.16610824	0.643586786	0.268769086	3.438274379	0.782861798	0	1	0	0
Skcos15057	CAMNT_0000297279	MMETSP0013_2-20120614|22009 	52.70006797	134.2996924	62.26193727	40.1610564	46.56869824	90.54257334	28.96140539	32.78982849	194.7536845	35.48973486	0	1	1	0
Skcos15055	CAMNT_0000297225	MMETSP0013_2-20120614|21982 	115.8067316	18.07502652	48.53404485	12.68243886	9.086575267	19.41931868	3.217933932	8.331841665	14.73546163	10.43815731	0	1	0	0
Skcos15047	CAMNT_0000298091	MMETSP0013_2-20120614|22415 	1.367533409	0.168400868	3.242809233	1.321087382	0.162260273	3.641122252	3.217933932	1.34384543	8.350094921	2.087631462	0	0	1	0
Skcos1504	CAMNT_0000281781	MMETSP0013_2-20120614|14260 	40.72581202	73.47891214	30.37431315	10.0402641	6.81493145	23.06044093	17.37684323	10.48199435	62.38012088	13.04769664	0	0	1	0
Skcos15039	CAMNT_0000297785	MMETSP0013_2-20120614|22262 	21.4469264	139.0429835	15.7816716	22.45848549	6.490410905	14.80723049	9.653801796	7.525534407	25.78705784	5.740986521	0	0	1	0
Skcos15029	CAMNT_0000297479	MMETSP0013_2-20120614|22109 	0.933925255	24.9513953	1.729498257	2.90639224	0.973561636	2.184673351	0.643586786	0.268769086	4.17504746	0	0	0	1	0
Skcos15028	CAMNT_0000297333	MMETSP0013_2-20120614|22036 	204.5963398	33.06270378	88.31250477	14.5319612	10.38465745	53.40312636	23.8127111	19.62014328	60.41539266	34.18496519	0	0	1	0
Skcos15027	CAMNT_0000297293	MMETSP0013_2-20120614|22016 	18.27825142	6.736034727	16.43023345	14.5319612	2.920684907	27.18704615	6.757661257	2.418921774	16.94578087	3.392401126	0	1	1	0
Skcos15026	CAMNT_0000297261	MMETSP0013_2-20120614|22000 	21.51363534	152.6834538	7.782742158	14.26774372	4.867808179	38.35315439	6.757661257	7.794303493	41.99606563	8.089571916	0	1	1	0
Skcos15025	CAMNT_0000297259	MMETSP0013_2-20120614|21999 	231.8135901	241.7675131	135.6575196	37.25466417	19.47123271	105.1070623	39.90238076	48.37843547	106.3409147	59.49749667	0	1	0	0
Skcos15022	CAMNT_0000296585	MMETSP0013_2-20120614|21662 	0.967279729	24.75492762	2.378060104	3.170609716	0.811301363	4.85482967	3.539727325	0.806307258	8.595685948	1.565723597	0	0	1	0
Skcos15020	CAMNT_0000296433	MMETSP0013_2-20120614|21586 	2.701712345	55.20741795	3.891371079	6.341219432	1.460342454	7.282244504	1.287173573	1.34384543	9.332459029	1.043815731	0	0	1	0
Skcos1502	CAMNT_0000281761	MMETSP0013_2-20120614|14250 	10.97362175	150.8871779	22.59157099	16.90991849	9.89787663	10.68062527	4.183314112	8.063072579	34.62833482	8.089571916	0	1	1	0
Skcos15001	CAMNT_0000295507	MMETSP0013_2-20120614|21123 	6.103868632	31.06996018	5.512775696	4.491697098	1.784862999	8.253210438	0.96538018	1.881383602	11.05159622	2.087631462	0	0	1	0
Skcos15000	CAMNT_0000295341	MMETSP0013_2-20120614|21040 	2.701712345	17.68209116	3.783277438	6.605436909	0.324520545	8.010468955	1.930760359	1.881383602	13.01632444	4.175262924	0	0	1	0
Skcos150	CAMNT_0000282803	MMETSP0013_2-20120614|14771 	1.834496037	33.82050769	0.97284277	2.377957287	0.973561636	7.767727471	0	0.537538172	6.630957731	1.565723597	0	1	1	0
Skcos14999	CAMNT_0000295591	MMETSP0013_2-20120614|21165 	23.58161269	50.96932943	21.18635365	12.41822139	2.758424634	19.17657719	5.792281078	7.256765321	22.34878346	3.131447193	0	0	1	0
Skcos14994	CAMNT_0000296133	MMETSP0013_2-20120614|21436 	7.771592302	274.8863505	11.5660196	34.08405445	3.894246543	34.95477362	13.83711591	9.138148923	56.2403452	16.7010517	0	0	1	0
Skcos1499	CAMNT_0000283243	MMETSP0013_2-20120614|14991 	53.56728428	7.746439935	14.48454791	28.00705249	2.920684907	12.37981566	0.643586786	1.881383602	6.876548758	2.348585395	0	1	1	0
Skcos14980	CAMNT_0000294809	MMETSP0013_2-20120614|20774 	4.803044169	17.51369029	63.34287368	1.321087382	16.22602726	159.9666376	156.3915891	142.1788465	341.3715277	166.4886091	0	0	1	0
Skcos14978	CAMNT_0000294775	MMETSP0013_2-20120614|20757 	5.903741792	48.83625177	2.161872822	10.83291653	1.135821908	13.83626456	5.470487684	3.225229032	23.82232963	7.306710117	0	0	1	0
Skcos14966	CAMNT_0000293895	MMETSP0013_2-20120614|20317 	9.639442812	55.96522185	4.215652002	5.284349527	0.811301363	11.89433269	0.643586786	2.418921774	10.31482314	1.565723597	0	1	1	0
Skcos14959	CAMNT_0000293953	MMETSP0013_2-20120614|20346 	16.41040091	81.44988657	10.48508319	10.30448158	2.596164362	6.31127857	2.896140539	4.300305375	16.20900779	6.001940453	0	0	1	0
Skcos14948	CAMNT_0000293227	MMETSP0013_2-20120614|19983 	1.734432617	15.97001566	3.02662195	1.585304858	1.460342454	11.40884972	0.643586786	0	3.683865406	0.521907866	0	1	1	0
Skcos14947	CAMNT_0000293079	MMETSP0013_2-20120614|19909 	0.900570782	15.01574408	0.756655488	0.528434953	0.973561636	7.767727471	3.861520718	0.537538172	8.350094921	3.131447193	0	0	1	0
Skcos14945	CAMNT_0000293075	MMETSP0013_2-20120614|19907 	758.547434	4.602957063	13.29551785	1.056869905	0.162260273	11.89433269	0.643586786	2.150152688	5.648593623	4.175262924	0	1	0	0
Skcos14942	CAMNT_0000292905	MMETSP0013_2-20120614|19822 	3.969182334	25.03559573	4.97230749	3.170609716	1.298082181	8.981434889	5.470487684	2.68769086	25.78705784	5.219078655	0	0	1	0
Skcos14939	CAMNT_0000292437	MMETSP0013_2-20120614|19588 	8.371972823	26.88800528	1.297123693	4.491697098	1.298082181	4.126605219	1.608966966	0.537538172	5.403002596	0.782861798	0	0	1	0
Skcos14938	CAMNT_0000292435	MMETSP0013_2-20120614|19587 	53.1670306	15.38061263	14.91692247	7.92652429	3.407465725	3.641122252	2.896140539	1.075076344	10.80600519	1.565723597	0	0	1	0
Skcos14930	CAMNT_0000292655	MMETSP0013_2-20120614|19697 	6.237286526	44.17716108	2.053779181	3.170609716	0.811301363	5.097571153	0.643586786	1.34384543	10.06923211	1.565723597	0	0	1	0
Skcos1493	CAMNT_0000283185	MMETSP0013_2-20120614|14962 	2.901839186	0.224534491	9.512240416	13.21087382	3.08294518	1.941931868	6.435867864	10.21322527	30.69887839	7.828617983	0	0	1	0
Skcos14922	CAMNT_0000291999	MMETSP0013_2-20120614|19369 	0.733798415	129.5844681	0.97284277	0	1.298082181	17.23464533	0.96538018	2.418921774	20.8752373	3.653355059	0	1	1	0
Skcos14918	CAMNT_0000291279	MMETSP0013_2-20120614|19009 	0.967279729	12.43359743	3.134715592	3.699044669	1.947123271	15.77819643	1.287173573	2.956459946	7.61332184	1.043815731	0	1	0	0
Skcos14915	CAMNT_0000291191	MMETSP0013_2-20120614|18965 	3.268738393	83.44263017	4.648026567	6.605436909	3.08294518	37.86767142	7.07945465	2.150152688	38.55779125	5.480032588	0	1	1	0
Skcos14910	CAMNT_0000291529	MMETSP0013_2-20120614|19134 	3.302092866	97.72863716	5.404682054	7.92652429	3.569725998	15.29271346	5.792281078	5.912919891	31.68124249	4.69717079	0	0	1	0
Skcos14904	CAMNT_0000291445	MMETSP0013_2-20120614|19092 	31.51997736	38.11472983	36.53565069	20.60896316	5.516849269	9.224176372	0.96538018	3.493998118	14.73546163	4.69717079	0	1	1	0
Skcos14888	CAMNT_0000290097	MMETSP0013_2-20120614|18418 	3.869118914	3.817086345	1.080936411	0.792652429	0.324520545	2.184673351	0.643586786	0	2.947092325	0.521907866	0	0	1	0
Skcos14884	CAMNT_0000289933	MMETSP0013_2-20120614|18336 	7.771592302	44.79463093	4.648026567	3.434827193	2.596164362	18.93383571	4.826900898	3.225229032	16.45459881	6.001940453	0	1	1	0
Skcos14865	CAMNT_0000289431	MMETSP0013_2-20120614|18085 	216.2036966	7.914840804	445.129614	211.3739811	27.09746553	142.9747338	252.9296071	197.2765091	650.0794487	261.4758406	0	0	1	0
Skcos14846	CAMNT_0000289617	MMETSP0013_2-20120614|18178 	78.04946775	150.8029774	55.45203788	22.19426801	16.38828753	22.57495796	13.51532251	18.00752876	57.46830034	12.78674271	0	0	1	0
Skcos14839	CAMNT_0000288747	MMETSP0013_2-20120614|17743 	3.502219707	12.99493366	0.864749129	4.491697098	1.135821908	6.554020054	0	0.537538172	3.683865406	0	0	1	0	0
Skcos14838	CAMNT_0000288745	MMETSP0013_2-20120614|17742 	19.84591167	311.0364035	18.1597317	14.00352625	4.381027361	19.17657719	3.861520718	6.987996235	23.82232963	9.133387647	0	1	1	0
Skcos14829	CAMNT_0000287995	MMETSP0013_2-20120614|17367 	6.67089468	73.28244446	12.75504965	11.09713401	5.679109542	7.039503021	7.401248044	3.225229032	26.52383093	4.175262924	0	0	1	0
Skcos14828	CAMNT_0000287833	MMETSP0013_2-20120614|17286 	11.37387543	35.95358535	14.16026698	3.170609716	3.08294518	41.02331071	13.19352912	11.5570707	39.78574639	13.83055844	0	1	1	0
Skcos14821	CAMNT_0000288759	MMETSP0013_2-20120614|17749 	33.58795471	13.44400264	39.9946472	7.92652429	2.271643817	1.699190384	4.505107505	2.418921774	13.01632444	2.348585395	0	0	1	0
Skcos14813	CAMNT_0000300683	MMETSP0013_2-20120614|23711 	17.14419933	157.4267449	15.67357796	16.90991849	3.245205452	16.74916236	5.470487684	5.375381719	27.75178606	3.392401126	0	0	1	0
Skcos14810	CAMNT_0000300497	MMETSP0013_2-20120614|23618 	0.567026048	1.571741436	1.080936411	0.264217476	0.162260273	15.77819643	1.287173573	1.075076344	11.29718725	1.826677529	0	1	1	0
Skcos14808	CAMNT_0000300673	MMETSP0013_2-20120614|23706 	0.133417894	8.167442106	0.97284277	0.792652429	0.64904109	32.52735879	0.643586786	0.268769086	11.54277827	0.260953933	0	1	1	0
Skcos14806	CAMNT_0000300483	MMETSP0013_2-20120614|23611 	52.13304192	45.29983354	37.50849346	9.247611672	8.437534176	20.87576758	14.80249609	10.75076344	29.71651428	11.48197304	0	0	1	0
Skcos14803	CAMNT_0000300819	MMETSP0013_2-20120614|23779 	5.403424691	89.14019288	5.296588413	9.247611672	2.433904089	14.56448901	6.114074471	4.031536289	15.71782573	8.872433714	0	0	1	0
Skcos14800	CAMNT_0000300657	MMETSP0013_2-20120614|23698 	40.25884939	99.01971048	19.9973236	16.64570101	7.139451995	31.31365137	10.29738858	9.675687095	39.78574639	15.1353281	0	1	1	0
Skcos14779	CAMNT_0000298285	MMETSP0013_2-20120614|22512 	4.102600228	138.1729123	16.86260801	9.511829149	20.93157517	81.80387993	9.975595189	8.331841665	59.43302855	6.784802252	0	1	1	0
Skcos14776	CAMNT_0000297273	MMETSP0013_2-20120614|22006 	108.7022288	45.01916542	35.02233971	18.23100587	5.030068451	6.554020054	5.470487684	1.34384543	18.91050909	2.348585395	0	0	1	0
Skcos14762	CAMNT_0000297741	MMETSP0013_2-20120614|22240 	4.302727068	41.73534849	3.242809233	3.699044669	0.64904109	6.068537087	1.287173573	0.806307258	5.89418465	1.304769664	0	0	1	0
Skcos14757	CAMNT_0000297155	MMETSP0013_2-20120614|21947 	12.87482673	43.02642182	33.29284146	10.30448158	10.87143827	54.61683378	40.86776094	39.50905564	102.4114583	45.4059843	0	0	1	0
Skcos14750	CAMNT_0000297327	MMETSP0013_2-20120614|22033 	2.001268404	55.29161838	2.053779181	9.247611672	0.811301363	11.16610824	2.252553752	0.806307258	12.52514238	0.521907866	0	0	1	0
Skcos14734	CAMNT_0000296571	MMETSP0013_2-20120614|21655 	9.239189131	1.964676795	14.37645426	0.528434953	0.486780818	3.641122252	0.96538018	8.869379837	1.473546163	4.436216857	0	0	0	1
Skcos14731	CAMNT_0000296409	MMETSP0013_2-20120614|21574 	9.439315972	78.86773992	13.9440797	9.247611672	4.867808179	9.224176372	18.34222341	8.331841665	30.69887839	9.655295512	0	0	1	0
Skcos14697	CAMNT_0000295255	MMETSP0013_2-20120614|20997 	13.20837147	19.22576578	9.836521339	8.719176719	2.271643817	36.41122252	8.04483483	5.375381719	47.39906823	4.69717079	0	1	1	0
Skcos14696	CAMNT_0000295681	MMETSP0013_2-20120614|21210 	20.11274746	25.31626385	71.12561584	33.5556195	31.15397234	98.55304229	100.7213321	90.0376438	37.32983612	67.58706858	0	0	0	1
Skcos14694	CAMNT_0000295675	MMETSP0013_2-20120614|21207 	100.963991	144.4598781	29.61765766	30.38500978	7.46397254	33.98380769	14.80249609	13.4384543	47.89025028	14.87437417	0	0	1	0
Skcos14692	CAMNT_0000295671	MMETSP0013_2-20120614|21205 	2.134686298	14.95961046	1.297123693	1.585304858	0.162260273	0.970965934	0.321793393	0	3.438274379	0.521907866	0	0	1	0
Skcos1469	CAMNT_0000279681	MMETSP0013_2-20120614|13210 	47.02980749	23.91292328	42.26461367	8.983394196	4.218767088	11.65159121	11.90635555	8.331841665	47.39906823	10.69911124	0	1	1	1
Skcos14683	CAMNT_0000294639	MMETSP0013_2-20120614|20689 	7.037793887	30.08762178	6.593712106	3.170609716	1.298082181	22.089475	4.505107505	5.644150805	14.4898706	3.392401126	0	1	0	0
Skcos14681	CAMNT_0000294923	MMETSP0013_2-20120614|20831 	7.804946775	113.2776507	1.189030052	2.642174763	0.486780818	16.26367939	2.252553752	4.569074461	19.89287319	3.131447193	0	1	1	0
Skcos14673	CAMNT_0000294045	MMETSP0013_2-20120614|20392 	3.902473388	35.78518448	6.809899389	7.398089338	3.407465725	40.29508626	3.217933932	2.68769086	10.31482314	3.131447193	0	1	0	0
Skcos14672	CAMNT_0000294301	MMETSP0013_2-20120614|20520 	0.500317101	4.883625177	1.405217334	2.113739811	1.460342454	2.912897802	0.643586786	0.537538172	5.89418465	0	0	0	1	0
Skcos14670	CAMNT_0000294151	MMETSP0013_2-20120614|20445 	29.85225369	369.4995716	22.37538371	62.88375937	20.1202738	35.68299807	5.148694291	3.762767204	16.94578087	9.655295512	0	1	1	0
Skcos14668	CAMNT_0000294553	MMETSP0013_2-20120614|20646 	3.135320499	84.08816684	2.810434668	10.0402641	3.08294518	12.62255714	9.010215009	4.569074461	15.47223471	5.219078655	0	0	1	0
Skcos14664	CAMNT_0000294379	MMETSP0013_2-20120614|20559 	3.202029446	98.17770614	2.918528309	16.90991849	1.947123271	17.72012829	10.29738858	4.569074461	19.15610011	7.045756184	0	0	1	0
Skcos14657	CAMNT_0000293421	MMETSP0013_2-20120614|20080 	7.604819935	27.95454412	6.593712106	4.755914574	4.867808179	7.767727471	2.574347146	4.300305375	18.41932703	4.69717079	0	0	1	0
Skcos14655	CAMNT_0000293419	MMETSP0013_2-20120614|20079 	2.368167611	99.91784844	4.539932926	16.64570101	3.73198627	5.097571153	0.96538018	1.075076344	6.876548758	2.609539328	0	0	1	0
Skcos14653	CAMNT_0000293805	MMETSP0013_2-20120614|20272 	3.969182334	21.35884345	1.621404616	1.056869905	1.298082181	18.93383571	0.96538018	0.806307258	15.71782573	1.304769664	0	1	1	0
Skcos1465	CAMNT_0000280525	MMETSP0013_2-20120614|13632 	8.53874519	15.35254581	4.215652002	3.963262145	1.622602726	11.16610824	0.643586786	0.806307258	7.122139786	0.260953933	0	1	1	0
Skcos14644	CAMNT_0000293609	MMETSP0013_2-20120614|20174 	266.8357872	26.49506992	251.1015283	1.585304858	21.09383544	93.45547114	23.8127111	42.73428467	72.44935299	98.64058658	0	1	0	0
Skcos14635	CAMNT_0000292279	MMETSP0013_2-20120614|19509 	22.54762402	142.7478026	15.02501611	8.719176719	3.407465725	13.59352307	3.217933932	3.493998118	25.54146682	3.914308991	0	0	1	0
Skcos14628	CAMNT_0000292761	MMETSP0013_2-20120614|19750 	2.368167611	24.86719487	3.783277438	5.020132051	0	9.709659339	0.643586786	0.268769086	6.139775677	0.782861798	0	1	1	0
Skcos14626	CAMNT_0000292571	MMETSP0013_2-20120614|19655 	35.8560589	38.64799924	62.91049911	32.23453211	8.275273903	18.44835274	18.34222341	18.54506693	72.20376196	36.53355059	0	0	1	0
Skcos14616	CAMNT_0000291437	MMETSP0013_2-20120614|19088 	10.80684938	225.1519607	16.43023345	29.59235735	7.626232813	24.75963131	11.90635555	11.5570707	39.04897331	8.872433714	0	0	1	0
Skcos14613	CAMNT_0000291429	MMETSP0013_2-20120614|19084 	4.803044169	73.11404359	2.918528309	11.09713401	1.460342454	9.224176372	2.896140539	2.956459946	11.05159622	3.392401126	0	0	1	0
Skcos14609	CAMNT_0000291383	MMETSP0013_2-20120614|19061 	1.76778709	80.94468396	2.053779181	8.190741767	1.460342454	9.952400823	0.643586786	1.34384543	11.05159622	1.826677529	0	1	1	0
Skcos14601	CAMNT_0000290809	MMETSP0013_2-20120614|18774 	3.101966026	56.16168953	9.404146775	7.92652429	2.433904089	5.825795603	2.252553752	1.34384543	11.7883693	0.782861798	0	0	1	0
Skcos1460	CAMNT_0000279801	MMETSP0013_2-20120614|13270 	0.300190261	11.67579353	0.432374564	1.056869905	1.298082181	0.970965934	0.643586786	0	5.648593623	0.782861798	0	1	1	0
Skcos14599	CAMNT_0000290621	MMETSP0013_2-20120614|18680 	1.601014723	21.44304388	4.431839285	10.0402641	1.947123271	9.952400823	2.896140539	2.418921774	26.52383093	2.348585395	0	0	1	0
Skcos14592	CAMNT_0000290445	MMETSP0013_2-20120614|18592 	9.939633073	99.91784844	7.026086671	7.133871861	2.758424634	8.981434889	2.574347146	1.881383602	17.1913719	2.348585395	0	0	1	0
Skcos14588	CAMNT_0000290289	MMETSP0013_2-20120614|18514 	3.902473388	90.85226837	37.94086802	12.94665634	7.139451995	116.2731706	36.68444682	34.13367392	135.3206559	30.53161013	0	1	1	0
Skcos14586	CAMNT_0000290175	MMETSP0013_2-20120614|18457 	0.066708947	1.543674625	0.432374564	0	0	21.60399203	0.321793393	1.075076344	7.122139786	0.260953933	0	1	1	0
Skcos14584	CAMNT_0000290229	MMETSP0013_2-20120614|18484 	12.37450963	115.8878641	5.512775696	9.776046625	3.08294518	13.10804011	4.505107505	4.031536289	17.92814498	3.914308991	0	0	1	0
Skcos14581	CAMNT_0000289165	MMETSP0013_2-20120614|17952 	2.601648925	18.63636274	1.405217334	3.963262145	0.486780818	2.427414835	0	0.268769086	4.17504746	1.043815731	0	0	1	0
Skcos14580	CAMNT_0000289159	MMETSP0013_2-20120614|17949 	0.400253681	30.98575974	0.648561847	2.377957287	0.162260273	4.126605219	0.643586786	0.537538172	6.630957731	0.782861798	0	0	1	0
Skcos14563	CAMNT_0000288905	MMETSP0013_2-20120614|17822 	2.268104191	92.22754213	1.621404616	11.09713401	1.460342454	6.554020054	0	1.075076344	4.420638488	2.087631462	0	1	0	0
Skcos14559	CAMNT_0000288309	MMETSP0013_2-20120614|17524 	18.71185958	73.11404359	38.69752351	25.89331268	8.762054721	22.33221648	15.76787627	12.36337795	41.99606563	15.65723597	0	0	1	0
Skcos14554	CAMNT_0000287991	MMETSP0013_2-20120614|17365 	7.438047568	72.80530867	2.810434668	4.491697098	2.758424634	8.981434889	0.643586786	0.268769086	0.736773081	0.782861798	0	1	0	0
Skcos1454	CAMNT_0000278913	MMETSP0013_2-20120614|12826 	0.10006342	6.343099367	1.080936411	0	0.162260273	23.06044093	0.321793393	0.537538172	9.578050056	1.565723597	0	1	1	0
